start;end;chr
1634915;1635063;1
1634519;1634708;1
1633818;1634438;1
1677163;1677509;1
1670675;1671143;1
1670361;1670496;1
1669760;1669887;1
1666129;1666274;1
1658824;1663962;1
1677163;1677509;1
1675690;1676107;1
1670675;1671143;1
1670361;1670496;1
1669760;1669887;1
1664355;1666274;1
1667258;1667355;1
1668291;1668730;1
1711344;1711470;1
1696667;1696885;1
1693391;1693474;1
1688620;1688749;1
1687942;1688047;1
1687697;1687782;1
1686813;1686915;1
1685983;1686137;1
1685723;1685822;1
1685490;1685647;1
1685006;1685088;1
1682671;1684499;1
1711344;1711470;1
1696667;1696885;1
1693391;1693474;1
1691173;1691341;1
1690540;1690682;1
1688546;1688749;1
1687942;1688096;1
1687697;1687782;1
1686813;1686915;1
1685983;1686137;1
1685723;1685822;1
1685490;1685647;1
1685006;1685088;1
1682671;1684499;1
1710185;1710255;1
1696667;1696885;1
1693391;1693474;1
1688620;1688749;1
1687942;1688047;1
1687697;1687782;1
1686813;1686915;1
1685983;1686137;1
1685723;1685822;1
1685490;1685647;1
1685006;1685088;1
1682671;1684499;1
1709728;1709909;1
1696667;1696885;1
1693391;1693474;1
1688620;1688749;1
1687942;1688047;1
1687697;1687782;1
1686813;1686915;1
1685983;1686137;1
1685723;1685822;1
1685490;1685647;1
1685006;1685088;1
1682671;1684499;1
1709728;1709909;1
1696667;1696885;1
1693330;1693474;1
1688620;1688749;1
1687942;1688047;1
1687697;1687782;1
1686813;1686915;1
1685983;1686137;1
1685723;1685822;1
1685490;1685647;1
1685006;1685088;1
1682671;1684499;1
1689804;1690081;1
1688620;1688749;1
1687942;1688047;1
1687697;1687782;1
1686813;1686915;1
1685983;1686137;1
1685723;1685822;1
1685490;1685647;1
1685006;1685088;1
1682671;1684499;1
1822259;1822526;1
1756836;1756938;1
1749276;1749314;1
1747195;1747301;1
1737914;1737977;1
1735858;1736020;1
1724684;1724750;1
1721834;1722035;1
1720492;1720708;1
1718761;1718876;1
1716725;1718492;1
1822259;1822526;1
1770629;1770677;1
1756836;1756938;1
1737914;1737977;1
1735858;1736020;1
1724684;1724750;1
1721834;1722035;1
1720492;1720708;1
1718761;1718876;1
1716725;1718492;1
1822259;1822526;1
1770629;1770677;1
1756836;1756938;1
1749276;1749314;1
1747195;1747301;1
1737914;1737977;1
1735858;1736020;1
1724684;1724750;1
1721834;1722035;1
1720492;1720708;1
1718761;1718876;1
1716725;1718492;1
1822619;1822822;1
1823339;1824165;1
1822619;1822822;1
1823467;1824165;1
1846699;1846746;1
1847124;1847174;1
1847880;1848054;1
1848191;1848335;1
1848413;1848513;1
1848586;1848735;1
1846699;1846746;1
1847880;1848054;1
1848191;1848335;1
1848413;1848513;1
1848586;1848735;1
1850621;1850718;1
1850484;1850527;1
1850332;1850373;1
1849692;1849870;1
1849030;1849601;1
1935140;1935225;1
1922329;1922414;1
1920328;1920412;1
1919951;1920094;1
1918376;1918474;1
1916825;1916929;1
1905464;1905637;1
1904376;1904486;1
1903419;1903521;1
1902098;1902255;1
1900074;1900272;1
1897810;1897965;1
1896327;1896500;1
1895188;1895306;1
1891403;1891469;1
1890559;1890648;1
1888059;1888223;1
1887130;1887289;1
1878429;1878493;1
1877756;1877878;1
1875770;1875891;1
1873467;1873595;1
1871755;1871842;1
1871033;1871206;1
1870294;1870427;1
1861499;1861775;1
1860223;1860321;1
1859046;1859185;1
1858333;1858467;1
1858091;1858200;1
1857896;1857951;1
1857667;1857786;1
1857222;1857377;1
1855830;1855959;1
1855214;1855368;1
1854806;1854938;1
1854424;1854584;1
1854028;1854162;1
1853396;1853827;1
1950784;1950930;1
1956381;1956493;1
1956773;1956840;1
1956957;1957177;1
1959016;1959098;1
1959594;1959731;1
1960550;1960705;1
1960990;1961201;1
1961422;1962197;1
1981307;1981509;1
1981037;1981105;1
1980640;1980907;1
2005103;2005368;1
2066701;2066786;1
2075649;2075780;1
2077466;2077547;1
2080311;2080363;1
2082229;2082417;1
2087434;2087531;1
2100957;2101043;1
2103494;2103629;1
2103740;2103827;1
2105336;2105455;1
2106193;2106272;1
2106663;2106752;1
2113271;2113353;1
2116022;2116137;1
2116361;2116834;1
1981850;1982140;1
1986880;1987001;1
1987923;1988012;1
1990980;1991030;1
2066701;2066786;1
2075649;2075780;1
2077466;2077547;1
2080311;2080363;1
2082229;2082417;1
2087434;2087531;1
2100957;2101043;1
2103494;2103629;1
2103740;2103827;1
2105336;2105455;1
2106193;2106272;1
2106663;2106752;1
2116022;2116137;1
2116361;2116834;1
2005103;2005368;1
2029786;2029994;1
2066701;2066786;1
2075649;2075780;1
2077466;2077547;1
2080311;2080363;1
2082229;2082417;1
2087434;2087531;1
2100933;2101043;1
2103494;2103629;1
2103740;2103827;1
2105336;2105455;1
2106193;2106272;1
2106663;2106752;1
2116022;2116137;1
2116361;2116834;1
2005103;2005368;1
2066701;2066786;1
2075649;2075780;1
2077466;2077744;1
2080311;2080363;1
2082229;2082417;1
2087434;2087531;1
2100957;2101043;1
2103494;2103629;1
2103740;2103827;1
2105336;2105455;1
2106193;2106272;1
2106663;2106752;1
2116022;2116137;1
2116361;2116834;1
2005103;2005368;1
2066701;2066786;1
2075649;2075780;1
2077466;2077547;1
2080311;2080363;1
2082229;2082417;1
2087434;2087531;1
2100933;2101043;1
2103494;2103629;1
2103740;2103827;1
2105336;2105455;1
2106193;2106272;1
2106663;2106752;1
2116022;2116137;1
2116361;2116834;1
2005103;2005368;1
2066701;2066786;1
2075649;2075780;1
2077466;2077547;1
2080311;2080363;1
2082229;2082417;1
2087434;2087531;1
2100957;2101043;1
2103494;2103629;1
2103740;2103827;1
2105336;2105455;1
2106193;2106272;1
2106663;2106752;1
2116022;2116137;1
2116361;2116834;1
2005510;2005714;1
2066701;2066786;1
2075649;2075780;1
2077466;2077744;1
2080311;2080363;1
2082229;2082417;1
2087434;2087531;1
2100957;2101043;1
2103494;2103629;1
2103740;2103827;1
2105336;2105455;1
2106193;2106272;1
2106663;2106752;1
2116022;2116137;1
2116361;2116834;1
2005510;2005714;1
2066701;2066786;1
2075649;2075780;1
2077466;2077547;1
2080311;2080363;1
2082229;2082417;1
2087434;2087531;1
2100957;2101043;1
2103494;2103629;1
2103740;2103827;1
2105336;2105455;1
2106193;2106272;1
2106663;2106752;1
2116022;2116137;1
2116361;2116834;1
2036155;2036334;1
2066701;2066786;1
2075649;2075780;1
2077466;2077547;1
2080311;2080363;1
2082229;2082417;1
2087434;2087531;1
2100957;2101043;1
2103494;2103629;1
2103740;2103827;1
2105336;2105455;1
2106193;2106272;1
2106663;2106752;1
2116022;2116137;1
2116361;2116834;1
2115010;2115314;1
2113233;2114180;1
2126127;2126211;1
2125078;2125349;1
2124086;2124414;1
2120987;2121220;1
2138995;2139172;1
2137954;2138106;1
2137744;2137863;1
2134875;2135069;1
2132489;2132664;1
2129446;2129581;1
2125078;2125349;1
2115916;2116952;1
2126127;2126211;1
2125078;2125349;1
2115916;2116952;1
2126127;2126211;1
2125437;2125572;1
2125078;2125349;1
2115916;2116952;1
2126127;2126211;1
2125437;2125572;1
2125078;2125349;1
2121152;2121220;1
2118277;2118645;1
2117443;2117688;1
2115916;2116952;1
2126127;2126211;1
2125437;2125572;1
2125078;2125349;1
2124284;2124414;1
2121152;2121220;1
2118277;2118645;1
2117443;2117688;1
2115916;2116952;1
2143988;2144159;1
2143811;2143897;1
2135003;2135069;1
2130193;2132664;1
2129446;2129581;1
2125437;2125572;1
2125078;2125349;1
2120987;2121220;1
2126127;2126211;1
2125078;2125349;1
2120987;2121220;1
2126127;2126211;1
2125437;2125572;1
2125078;2125349;1
2120987;2121220;1
2126127;2126211;1
2125437;2125572;1
2125078;2125349;1
2123340;2124414;1
2121237;2123897;1
2159758;2161174;1
2234417;2234542;1
2234724;2234839;1
2235279;2235541;1
2235732;2236024;1
2237459;2237689;1
2238016;2241652;1
2322897;2322993;1
2319678;2319776;1
2318858;2318968;1
2317246;2317336;1
2316417;2316504;1
2310548;2310666;1
2306292;2310419;1
2322897;2322993;1
2321364;2321435;1
2319678;2319776;1
2318858;2318968;1
2317246;2317336;1
2316417;2316504;1
2305900;2305996;1
2303920;2304030;1
2290031;2290154;1
2288871;2289037;1
2268156;2268289;1
2267908;2267987;1
2255536;2255582;1
2252692;2253018;1
2322897;2322993;1
2321364;2321435;1
2319678;2319776;1
2318858;2318968;1
2317246;2317336;1
2316417;2316504;1
2305900;2305996;1
2303920;2304030;1
2290031;2290154;1
2288871;2289037;1
2286594;2286903;1
2281853;2284100;1
2323280;2323397;1
2327223;2327310;1
2328555;2328659;1
2330854;2330953;1
2332296;2332374;1
2333646;2333781;1
2334474;2336875;1
2345036;2345266;1
2341810;2341890;1
2339895;2340297;1
2338159;2338334;1
2337923;2338058;1
2335413;2337273;1
2345036;2345266;1
2341810;2341890;1
2339891;2340297;1
2338159;2338334;1
2337923;2338058;1
2335413;2337273;1
2345036;2345266;1
2341810;2341890;1
2339891;2340297;1
2338159;2338391;1
2337923;2338058;1
2335413;2337273;1
2343830;2344003;1
2341810;2341890;1
2339891;2340297;1
2338159;2338334;1
2337923;2338058;1
2335413;2337273;1
2343830;2344003;1
2341810;2341890;1
2339891;2340297;1
2338159;2338391;1
2337923;2338058;1
2335413;2337273;1
2343830;2344003;1
2341810;2341890;1
2339891;2340297;1
2338159;2338394;1
2337923;2338058;1
2335413;2337273;1
2398890;2399101;1
2409915;2410061;1
2411173;2411416;1
2411622;2411751;1
2415887;2416057;1
2418346;2418439;1
2418612;2418815;1
2419037;2419157;1
2420646;2420817;1
2421199;2421306;1
2422631;2422774;1
2426295;2426387;1
2426927;2427009;1
2428046;2428143;1
2428267;2428449;1
2428941;2429048;1
2429962;2430086;1
2430183;2430267;1
2430523;2430669;1
2431080;2431159;1
2433551;2434349;1
2435056;2436971;1
2407728;2408151;1
2409915;2410061;1
2411173;2411416;1
2411622;2411751;1
2415887;2416057;1
2418346;2418439;1
2418612;2418815;1
2419037;2419157;1
2420646;2420817;1
2421199;2421306;1
2422631;2422774;1
2426295;2426387;1
2426927;2427009;1
2428046;2428143;1
2428267;2428449;1
2428941;2429048;1
2429962;2430086;1
2430183;2430267;1
2430523;2430669;1
2431080;2431159;1
2433551;2433848;1
2435361;2436971;1
2407754;2409143;1
2409915;2410061;1
2411173;2411416;1
2411622;2411751;1
2415887;2416057;1
2418346;2418439;1
2418612;2418815;1
2419037;2419157;1
2420646;2420817;1
2421199;2421306;1
2422631;2422774;1
2426295;2426387;1
2426927;2427009;1
2428046;2428143;1
2428267;2428449;1
2428941;2429048;1
2429962;2430086;1
2430183;2430267;1
2430523;2430669;1
2431080;2431159;1
2433551;2433848;1
2435384;2436969;1
2457903;2458035;1
2453157;2453239;1
2452540;2452754;1
2452162;2452345;1
2451761;2451853;1
2451240;2451393;1
2450582;2450763;1
2449955;2450036;1
2449603;2449703;1
2447001;2447156;1
2445793;2445905;1
2445441;2445528;1
2444327;2444478;1
2443067;2443122;1
2442777;2442826;1
2442117;2442221;1
2441496;2441596;1
2441301;2441369;1
2439976;2440499;1
2461550;2461702;1
2461285;2461450;1
2460184;2461188;1
2488416;2488450;1
2486163;2488135;1
2485540;2485735;1
2485065;2485253;1
2482431;2484142;1
2482012;2482170;1
2481359;2481713;1
2487810;2488172;1
2489165;2489273;1
2489782;2489907;1
2491262;2491417;1
2492063;2492153;1
2493112;2493254;1
2494304;2494335;1
2494587;2495268;1
2487810;2488172;1
2489165;2489273;1
2489782;2489907;1
2491262;2491417;1
2492063;2492153;1
2494304;2494335;1
2494587;2495268;1
2497974;2498044;1
2512999;2513089;1
2514809;2514934;1
2515564;2515973;1
2517962;2518030;1
2518530;2518734;1
2519180;2519231;1
2519829;2519892;1
2519989;2520064;1
2520361;2520479;1
2520849;2522907;1
2517962;2518030;1
2518530;2518734;1
2519180;2519231;1
2519829;2519892;1
2519989;2520064;1
2520393;2520479;1
2520849;2522907;1
2518216;2518387;1
2518530;2518734;1
2519180;2519231;1
2519775;2519892;1
2519989;2520064;1
2520361;2520479;1
2520849;2522907;1
2518216;2518387;1
2518530;2518734;1
2519180;2519231;1
2519829;2519892;1
2519969;2520064;1
2520393;2520479;1
2520849;2522907;1
2518216;2518387;1
2518530;2518734;1
2519180;2519231;1
2519829;2519892;1
2519989;2520064;1
2520361;2520479;1
2520849;2522907;1
2518216;2518387;1
2518530;2518734;1
2519180;2519231;1
2519829;2519892;1
2519989;2520064;1
2520393;2520479;1
2520849;2522907;1
2518216;2518387;1
2518530;2518734;1
2519180;2519231;1
2519829;2519892;1
2520393;2520479;1
2520849;2522907;1
2518216;2518387;1
2518530;2518734;1
2519180;2519231;1
2519829;2519892;1
2520396;2520479;1
2520849;2522907;1
2564305;2564455;1
2560770;2560960;1
2543566;2543643;1
2542720;2542779;1
2541109;2541270;1
2540778;2540858;1
2538413;2538508;1
2537687;2537805;1
2536997;2537062;1
2535586;2535720;1
2535323;2535412;1
2530093;2530229;1
2529646;2529739;1
2528000;2528128;1
2527448;2527546;1
2526715;2526798;1
2526229;2526332;1
2525824;2525882;1
2525253;2525372;1
2524272;2524405;1
2524094;2524159;1
2523371;2523466;1
2522996;2523072;1
2522078;2522528;1
2718142;2718258;1
2716609;2717433;1
2706068;2706911;1
2704046;2704271;1
2702384;2702588;1
2700154;2700320;1
2576732;2577002;1
2575703;2575917;1
2568425;2573334;1
2938031;2939467;1
2983901;2984289;1
2980776;2980866;1
2977671;2980619;1
2977065;2977168;1
2976794;2976847;1
2976181;2976301;1
2983901;2984289;1
2980636;2980866;1
2985767;2985860;1
3102689;3103038;1
3160651;3160701;1
3301716;3301850;1
3313055;3313157;1
3319355;3319562;1
3321303;3321450;1
3322059;3322212;1
3327948;3329364;1
3331124;3331211;1
3334392;3334561;1
3335231;3335308;1
3342145;3342314;1
3342615;3342789;1
3347436;3347672;1
3348530;3348704;1
3350241;3355185;1
2985767;2985860;1
3102689;3103038;1
3160651;3160701;1
3301716;3301850;1
3313055;3313157;1
3319355;3319562;1
3321303;3321450;1
3322059;3322212;1
3327948;3329364;1
3331124;3331211;1
3334392;3334561;1
3335231;3335308;1
3342145;3342314;1
3342615;3342789;1
3347436;3347672;1
3348530;3348704;1
3350298;3355185;1
3044539;3044599;1
3044573;3044589;1
3371229;3371375;1
3379630;3380236;1
3382712;3382757;1
3383732;3383901;1
3385444;3385500;1
3385997;3386157;1
3389642;3389794;1
3389957;3390086;1
3391272;3391346;1
3392534;3392626;1
3394439;3394590;1
3394988;3395176;1
3396081;3396154;1
3396376;3396477;1
3397012;3397677;1
3527702;3528072;1
3519030;3519164;1
3511902;3512011;1
3496389;3496493;1
3440688;3440810;1
3431966;3432091;1
3431114;3431236;1
3428570;3428692;1
3428114;3428251;1
3427347;3427466;1
3426434;3426556;1
3425639;3425809;1
3425122;3425253;1
3424359;3424487;1
3422672;3422800;1
3421986;3422120;1
3421772;3421906;1
3418360;3418485;1
3417741;3417872;1
3417530;3417658;1
3417197;3417328;1
3416360;3416488;1
3416152;3416280;1
3415702;3415830;1
3415262;3415390;1
3414935;3415063;1
3413797;3413925;1
3413552;3413683;1
3413219;3413347;1
3412454;3412582;1
3411177;3411305;1
3410935;3411063;1
3410560;3410688;1
3410335;3410463;1
3409203;3409331;1
3407476;3407523;1
3404515;3407153;1
3477259;3477354;1
3477274;3477294;1
3541579;3541837;1
3541988;3542079;1
3542277;3542453;1
3544064;3544217;1
3544973;3546691;1
3566495;3566667;1
3563972;3564124;1
3563230;3563346;1
3555314;3555386;1
3553559;3553662;1
3552508;3552594;1
3551724;3551858;1
3551561;3551638;1
3549962;3550067;1
3548777;3548902;1
3548030;3548221;1
3547334;3547681;1
3569080;3569205;1
3598897;3598994;1
3599624;3599744;1
3624113;3624355;1
3638585;3638771;1
3639918;3640033;1
3643679;3643788;1
3644192;3644334;1
3644693;3644781;1
3645891;3646012;1
3646564;3646712;1
3647491;3647629;1
3648027;3648120;1
3649311;3652765;1
3569080;3569205;1
3598897;3598994;1
3599624;3599744;1
3624113;3624355;1
3638585;3638771;1
3639918;3640033;1
3643679;3643788;1
3644192;3644334;1
3644693;3644781;1
3645891;3646012;1
3646564;3646712;1
3647491;3647629;1
3649311;3652765;1
3569080;3569205;1
3598897;3598994;1
3599624;3599744;1
3624113;3624355;1
3638585;3638771;1
3639918;3640033;1
3643679;3643788;1
3644192;3644334;1
3644693;3644781;1
3645891;3646012;1
3647491;3647629;1
3648027;3648120;1
3649311;3652765;1
3569080;3569205;1
3598897;3598994;1
3599624;3599744;1
3624113;3624355;1
3638585;3638771;1
3639918;3640033;1
3643679;3643788;1
3644192;3644334;1
3644693;3644781;1
3645891;3646012;1
3647491;3647629;1
3649311;3652765;1
3569080;3569205;1
3598897;3598994;1
3599624;3599744;1
3624113;3624355;1
3638585;3638771;1
3639918;3640033;1
3643679;3643788;1
3644192;3644334;1
3644693;3644781;1
3645891;3646012;1
3648027;3648120;1
3649311;3652765;1
3569080;3569205;1
3598897;3598994;1
3599624;3599744;1
3624113;3624355;1
3638585;3638771;1
3639918;3640033;1
3643679;3643788;1
3644192;3644334;1
3644693;3644781;1
3645891;3646012;1
3649311;3652765;1
3607236;3607508;1
3624113;3624355;1
3638585;3638771;1
3639918;3640033;1
3643679;3643788;1
3644192;3644334;1
3644693;3644781;1
3645891;3646012;1
3646564;3646712;1
3647491;3647629;1
3648027;3648120;1
3649311;3652765;1
3607236;3607508;1
3624113;3624355;1
3638585;3638771;1
3639918;3640033;1
3643679;3643788;1
3644192;3644334;1
3644693;3644781;1
3645891;3646012;1
3646564;3646712;1
3647491;3647629;1
3649311;3652765;1
3607236;3607508;1
3624113;3624355;1
3638585;3638771;1
3639918;3640033;1
3643679;3643788;1
3644192;3644334;1
3644693;3644781;1
3645891;3646012;1
3647491;3647629;1
3648027;3648120;1
3649311;3652765;1
3607236;3607508;1
3624113;3624355;1
3638585;3638771;1
3639918;3640033;1
3643679;3643788;1
3644192;3644334;1
3644693;3644781;1
3645891;3646012;1
3647491;3647629;1
3649311;3652765;1
3607236;3607508;1
3624113;3624355;1
3638585;3638771;1
3639918;3640033;1
3643679;3643788;1
3644192;3644334;1
3644693;3644781;1
3645891;3646012;1
3648027;3648120;1
3649311;3652765;1
3607236;3607508;1
3624113;3624355;1
3638585;3638771;1
3639918;3640033;1
3643679;3643788;1
3644192;3644334;1
3644693;3644781;1
3645891;3646012;1
3649311;3652765;1
3614610;3614715;1
3624113;3624355;1
3638585;3638771;1
3639918;3640033;1
3643679;3643788;1
3644192;3644334;1
3644693;3644781;1
3645891;3646012;1
3646564;3646712;1
3647491;3647629;1
3648027;3648120;1
3649311;3652765;1
3662171;3663937;1
3659625;3659754;1
3659368;3659475;1
3656797;3656951;1
3652548;3655077;1
3662171;3663937;1
3659625;3659754;1
3659368;3659475;1
3656400;3656951;1
3652548;3655935;1
3662171;3663937;1
3659625;3659754;1
3659368;3659475;1
3652548;3656951;1
3662171;3663937;1
3659625;3659754;1
3659368;3659521;1
3656797;3656951;1
3652548;3654418;1
3662851;3663335;1
3662171;3662745;1
3659625;3659754;1
3659368;3659475;1
3656797;3656951;1
3652548;3654418;1
3669014;3669363;1
3670682;3670805;1
3672021;3672131;1
3673297;3673454;1
3677845;3677994;1
3679184;3679276;1
3679672;3680038;1
3680270;3680400;1
3683099;3683176;1
3683797;3684009;1
3686347;3686451;1
3687965;3688209;1
3689313;3689405;1
3689627;3689745;1
3691863;3692047;1
3692359;3692520;1
3689313;3689405;1
3691863;3692047;1
3692359;3692520;1
3689313;3689352;1
3689627;3689745;1
3691863;3692047;1
3692359;3692520;1
3689313;3689352;1
3691863;3692047;1
3692359;3692520;1
3712426;3713062;1
3703413;3703874;1
3701651;3701767;1
3700560;3700675;1
3699225;3699327;1
3698076;3698165;1
3695123;3697900;1
3773453;3773775;1
3768859;3768985;1
3765172;3765345;1
3764039;3764177;1
3761853;3761915;1
3761471;3761547;1
3756172;3756340;1
3755528;3755683;1
3753856;3754083;1
3753059;3753256;1
3751489;3751656;1
3750426;3750599;1
3747610;3747786;1
3746355;3746561;1
3745830;3745937;1
3743272;3743308;1
3742934;3743000;1
3742322;3742430;1
3739988;3740126;1
3739738;3739805;1
3732844;3732934;1
3728650;3732081;1
3774040;3774281;1
3775282;3775430;1
3782376;3782564;1
3782848;3782962;1
3784538;3784617;1
3786169;3786339;1
3789036;3789136;1
3800071;3801993;1
3774040;3774281;1
3775282;3775430;1
3782376;3782564;1
3784538;3784617;1
3786169;3786339;1
3789036;3789136;1
3800071;3801993;1
3774040;3774281;1
3775282;3775408;1
3776984;3777070;1
3782376;3782564;1
3784538;3784617;1
3786169;3786339;1
3789036;3789136;1
3800071;3801993;1
3774040;3774281;1
3775282;3775408;1
3782376;3782564;1
3784538;3784617;1
3786169;3786339;1
3789036;3789136;1
3789578;3789701;1
3800071;3801993;1
3774040;3774281;1
3775282;3775430;1
3782326;3782564;1
3784538;3784617;1
3786169;3786339;1
3789036;3789136;1
3800071;3801993;1
3774040;3774281;1
3775282;3775408;1
3782207;3782564;1
3784538;3784617;1
3786169;3786339;1
3789036;3789136;1
3800071;3801993;1
3774040;3774281;1
3775282;3775408;1
3782326;3782564;1
3784538;3784617;1
3786169;3786339;1
3789036;3789136;1
3800071;3801993;1
